source,raw_institute,user_identifier,stand_institute,Unnamed: 0.1,Unnamed: 0,country_alpha2,country_alpha3,country_official_name,country_url,flemish,group,qh,MarineInfo_ID,ROR_ID,local_ID
4-datarequest_users_2023_11_07,ilvo,4-datarequest_users_2023_11_07_709d792f-eccd-4bb4-ba3e-3f6291c5ebae,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
4-datarequest_users_2023_11_07,Holland-Amrica Line,4-datarequest_users_2023_11_07_2da91f13-53c0-4254-bf15-da112cd25dd6,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,bosaq,4-datarequest_users_2023_11_07_227be6a8-272c-49e8-86b6-ce4f92b9ac1d,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_207f39d9-b6a0-4d12-81a4-71ab55b1620f,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_892f8ba6-a9ff-44ab-9f34-398babed2455,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_777faf70-763f-4543-bf5a-d38bb538b085,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_7e904d23-2b80-448f-bf9c-9a30b750c57f,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,ugent,4-datarequest_users_2023_11_07_2e97a58c-fc36-4fb0-ab9c-86f08094c7cb,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
4-datarequest_users_2023_11_07,ilvo,4-datarequest_users_2023_11_07_dd06b23b-3537-4512-8425-ac72810d87ea,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
4-datarequest_users_2023_11_07,Institut National de Recherche Halieutique (INRH),4-datarequest_users_2023_11_07_e4b5288f-2a62-4de2-a36f-50cbb67c464f,Institut National de Recherche Halieutique (INRH),1402.0,1402.0,MA,MAR,Kingdom of Morocco,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AMA,,Research institute,Science,https://marineinfo.org/id/institute/5901,https://ror.org/03zhpcf80,f343bc3d-7fea-4ca2-aba5-60bbcaeabe07
4-datarequest_users_2023_11_07,HoGent,4-datarequest_users_2023_11_07_07d5fc12-b31e-4c4d-9ca9-1ef08673b5e8,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,FCUP (Faculdade de Ciências da Universidade do Porto),4-datarequest_users_2023_11_07_0dd4b352-d539-4ef7-945d-4165d310bab8,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,ioc-sealevelmonitoring ~ unesco,4-datarequest_users_2023_11_07_e7016880-64c7-475d-ae60-daeb2ac10447,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,ugent,4-datarequest_users_2023_11_07_bac46429-8886-49da-9064-9cf37ece3df8,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_652bd170-59f0-4e20-b1a6-017b4f544506,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_e539dd0b-44ce-4116-8b98-41d21da7b584,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_5d43e4dd-cdb5-49e2-b2b9-1f5dfb99df40,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,"dalhousie university, Canada",4-datarequest_users_2023_11_07_4a94b384-4ca4-43ec-a620-dc2774774eca,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_d231249f-2628-4953-b10b-913d4299612c,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,mnhn,4-datarequest_users_2023_11_07_df178815-9584-4b08-a1e5-8e8092bc6175,MNHN National Museum of Natural History,732.0,732.0,FR,FRA,French Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AFR,,Museum,Science,https://marineinfo.org/id/institute/4397,https://ror.org/03wkt5x30,d3c02001-d616-4e7c-a9bc-4c47f75c726b
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_eedbb495-aa1b-47d1-a8dd-b5029a7dde04,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,university of giorgia,4-datarequest_users_2023_11_07_9d24b795-ce2c-4ff0-ac61-19ac7353fbf5,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_3147c3ba-daac-40fa-b768-3261aaa21ed0,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,Birdlife International,4-datarequest_users_2023_11_07_ab6b54c5-c1c8-470a-a44e-82d7793a9a0b,BirdLife International,912.0,912.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,Non-profit organization,Civil society,-,https://ror.org/04wcaa208,f5c69d76-284c-439a-8b9f-4dbd0f9eaf4e
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_d95f746b-8ce0-4eaa-868c-d617cfd596b3,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_038a01b6-c82d-4db9-9bfb-9a4f200250b0,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_6c298135-4c01-4478-b5fc-9a2d661643f8,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_c7e065a5-0f50-45d8-9924-c77ea072ecfa,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_4d11b49d-309f-460e-825c-4fb1ec2391ab,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,Polytechnic University of the Philippines,4-datarequest_users_2023_11_07_118696cb-0214-44c8-a3f4-eaad6f8752d2,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,Polytechnic University of the Philippines,4-datarequest_users_2023_11_07_dd5b3663-3a74-4d95-8b33-2d2b2035a8c8,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_8dc12aca-afc3-48b6-8bb6-1bb48d646344,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,vlaamsewaterweg ,4-datarequest_users_2023_11_07_d1cf5302-1745-442d-9893-56655c24e837,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,Centro de Gestão de Dados Técnico-Científicos,4-datarequest_users_2023_11_07_1bddd96e-d1b7-405b-b337-90140d975253,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_3de85327-b5c6-45ef-9b80-0904f6ffc8ea,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,student imbrsea,4-datarequest_users_2023_11_07_2e8b400d-8e43-449e-af63-64fa3867c1d2,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_01a3ccf5-12fc-46fd-be98-d88b4f1a9bf0,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,STAZIONE ZOOLOGICA ANTON DOHRN,4-datarequest_users_2023_11_07_f81fef48-0211-489d-96c6-93829556f396,Stazione Zoologica Anton Dohrn Napoli (SZN),1189.0,1189.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,Research institute,Science,https://marineinfo.org/id/institute/1410,https://ror.org/03v5jj203,fe7ba8e8-898f-4f7f-beaf-785ddf80291c
4-datarequest_users_2023_11_07,univresity of Iceland,4-datarequest_users_2023_11_07_fceedd80-c1c2-4182-b391-fd7a79625b5a,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_1ce54306-8d9a-4841-8ad4-6c788b0a788c,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_49536b05-4fa8-4816-a70b-83878653506a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_a07517b6-a7a1-44f2-9e7c-21cf143b1001,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_9cb2476e-c642-40cd-b39a-f4a5815018fb,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_4c4eb7cb-fbf1-4fcf-8b3b-6c779e695e25,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_c431634a-8051-4579-b2f9-aeafa521bd53,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,ISPRA,4-datarequest_users_2023_11_07_61a0f736-a1c8-44d4-894a-372092f40390,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,Universiteti Bujqësor i Tiranës,4-datarequest_users_2023_11_07_eaaee83c-9229-43a5-9e71-4907d7248e35,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_b89c41b6-a10c-4311-81d8-fbd679edb7d9,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_57d3717f-3a14-46eb-9596-f0619ab4a127,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,naturalsciences / museum voor natuurwetenschappen,4-datarequest_users_2023_11_07_7646535b-17c3-4135-abbd-6e639cb85b42,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_d5817048-666d-42dc-abdf-50689dda45a3,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_0fda030d-06c5-4b4d-8b35-1e0114b68dfd,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,Çukurova Üniversitesi,4-datarequest_users_2023_11_07_e6e60c6a-80a6-480b-ae44-ce08f9fa5bf7,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_43344626-2418-46ac-9bd7-c138dc870a60,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_5fc752a7-7e4f-4c12-94e0-da047b9dc8dc,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_0747044c-f71d-4958-998b-274d7cb15b7e,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,ugent,4-datarequest_users_2023_11_07_2628e7da-b882-4a76-b91f-7b50fa0aea7a,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_93ce172f-079f-42d2-923e-b661e714d6d2,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,Dept. Fisheries & Oceans Canada,4-datarequest_users_2023_11_07_109527a7-a38b-448e-bdd3-73440a8cf878,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,University of the Philippines,4-datarequest_users_2023_11_07_7eeee6f8-121f-4fbf-adb5-5e70a27b7c18,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_dbab7907-1c8e-4cbd-a3e2-166f63742512,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,ilvo,4-datarequest_users_2023_11_07_d64761cd-989b-41b5-ad5a-06a7edf208fd,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
4-datarequest_users_2023_11_07,Utrecht universiteit,4-datarequest_users_2023_11_07_a1102e19-c3b9-4d44-8859-b66b26a6e769,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,Universidad de Murcia,4-datarequest_users_2023_11_07_58df6414-3a90-44f0-8058-cbf3147b93ef,University of Murcia,1856.0,1856.0,ES,ESP,Kingdom of Spain,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AES,,University,Science,https://marineinfo.org/id/institute/6630,https://ror.org/03p3aeb86,81194ac7-6433-40ca-ba47-e8a8f416d812
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_4b24a006-81d4-4519-9d9d-fd83e9a3eacc,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_9f2eef08-ebf3-48d7-9e79-32b2100a4f05,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_bdc685b6-fa9d-4652-b5ba-8a77077d9fca,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,DHI,4-datarequest_users_2023_11_07_74ec4ce7-8ab9-41bf-ade5-4e5e0a9b89e4,DHI Group,,,,,,,,,,,,
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_84247593-e125-446b-bae8-3527b3ad4f58,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_1e7a07f9-b291-4867-8047-8ff28a20dd8a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,Upptäck SLU,4-datarequest_users_2023_11_07_bae6869a-9a86-4f43-91cf-575ae8e8f9ee,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,personal,4-datarequest_users_2023_11_07_b8a41973-5923-49e0-a044-23d0c29734ee,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_fe270bbb-2b5e-4a4d-8fcc-4d21d7279906,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_6c4a2a28-f0bb-4b9d-b7b7-88114932e6b5,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_cf956d03-b7b7-4023-a299-1511a2024865,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_126d9666-a253-483d-bb3e-ee4b2b9fd4d1,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_8b962446-a617-4f52-9d6f-173ab3914417,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_af689d3a-f688-42a0-a3e6-ef1fdc05916c,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,ugent,4-datarequest_users_2023_11_07_ba04f95f-d18d-4ec5-8c40-58e92c97aa5a,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_3f60426f-087e-4189-9112-93be51d649b3,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
4-datarequest_users_2023_11_07,tenproject ,4-datarequest_users_2023_11_07_020629a7-bdd1-498d-a8ad-70349080e6ba,,,,,,,,,,,,,
4-datarequest_users_2023_11_07,naturalsciences,4-datarequest_users_2023_11_07_904ac6f9-603c-4c16-aee2-da5030908de0,Royal Belgian Institute of Natural Sciences (RBINS),243.0,243.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,Research institute,Science,https://marineinfo.org/id/institute/1883,https://ror.org/02y22ws83,ac8f2c17-78f0-4d05-9fe2-21db22fe55ef
4-datarequest_users_2023_11_07,Universitat Politècnica de Catalunya,4-datarequest_users_2023_11_07_977f741d-eaef-4fee-b8d8-c1eb1d50b0d2,Polytechnic University of Catalonia ,1815.0,1815.0,ES,ESP,Kingdom of Spain,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AES,,University,Science,https://marineinfo.org/id/institute/12842,https://ror.org/03mb6wj31,17dbfb10-d9a8-41f1-bee3-5d65f129db62
4-datarequest_users_2023_11_07,Universitat Politècnica de Catalunya,4-datarequest_users_2023_11_07_1e3868ce-540f-4297-86f2-8d7613332428,Polytechnic University of Catalonia ,1815.0,1815.0,ES,ESP,Kingdom of Spain,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AES,,University,Science,https://marineinfo.org/id/institute/12842,https://ror.org/03mb6wj31,17dbfb10-d9a8-41f1-bee3-5d65f129db62
4-datarequest_users_2023_11_07,Wageningen University & Research,4-datarequest_users_2023_11_07_83c71d7c-8387-46c5-9c63-4f97dbe9abb0,Wageningen University & Research (WUR),1443.0,1443.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,University,Science,https://marineinfo.org/id/institute/5450,https://ror.org/04qw24q55,77eb9779-be0c-4e75-9651-14f18cf11f61
4-datarequest_users_2023_11_07,vliz,4-datarequest_users_2023_11_07_7fb20bb0-6371-4563-b99c-bb07dd42ad45,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
